FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
967723|Townsend Hill|Summit|NY|36|Erie|029|423401N|0784316W|42.5670056|-78.7211392|||||533|1749|Springville|01/23/1980|
967748|Trainor Hill|Summit|NY|36|Essex|031|441224N|0732928W|44.206718|-73.4912407|||||239|784|Westport|01/23/1980|
967763|Traver Hill|Summit|NY|36|Dutchess|027|415314N|0735033W|41.8873149|-73.842633|||||211|692|Rock City|01/23/1980|
967780|Treet Hill|Summit|NY|36|Otsego|077|423805N|0744447W|42.6347978|-74.7462604|||||537|1762|South Valley|01/23/1980|
967807|Trim Hill|Summit|NY|36|Franklin|033|444058N|0742903W|44.6828351|-74.4840582|||||471|1545|Santa Clara|01/23/1980|
967839|Triplet Hill|Summit|NY|36|Hamilton|041|435903N|0742520W|43.9842284|-74.4221071|||||590|1936|Deerland|01/23/1980|
967896|Trout Pond Hill|Summit|NY|36|Essex|031|440204N|0733707W|44.0344991|-73.6187403|||||504|1654|Witherbee|01/23/1980|
967911|Truman Hill|Summit|NY|36|Chenango|017|424114N|0754506W|42.6872899|-75.7515786|||||543|1781|South Otselic|01/23/1980|
967913|Trummonds Hill|Summit|NY|36|Wayne|117|431131N|0771540W|43.1920079|-77.2610962|||||172|564|Ontario|01/23/1980|
967931|Tug Hill|Summit|NY|36|Cattaraugus|009|421713N|0785513W|42.287006|-78.9203147|||||630|2067|New Albion|01/23/1980|
967932|Tug Hill|Summit|NY|36|Oswego|075|432354N|0763339W|43.3984012|-76.560778|||||128|420|Oswego West|01/23/1980|
967935|Tuller Hill|Summit|NY|36|Cortland|023|423141N|0760735W|42.5281269|-76.1263168|||||616|2021|Cortland|01/23/1980|
967945|Tunnicliff Hill|Summit|NY|36|Otsego|077|424439N|0750339W|42.7442401|-75.0607142|||||582|1909|Hartwick|01/23/1980|
967954|Turk Hill|Summit|NY|36|Putnam|079|412304N|0733642W|41.3845386|-73.6117942|||||182|597|Brewster|01/23/1980|
967955|Turk Hill|Summit|NY|36|Monroe|055|430255N|0772555W|43.0486743|-77.4319368|||||264|866|Fairport|01/23/1980|
967959|Turkey Hill|Summit|NY|36|Westchester|119|411913N|0733608W|41.3203724|-73.6023496|||||186|610|Peach Lake|01/23/1980|
967960|Turkey Hill|Summit|NY|36|Putnam|079|412527N|0734346W|41.4242603|-73.7295758|||||275|902|Lake Carmel|01/23/1980|05/30/2012
967961|Turkey Hill|Summit|NY|36|Dutchess|027|420132N|0734746W|42.025647|-73.7962414|||||183|600|Clermont|01/23/1980|
967962|Turkey Hill|Summit|NY|36|Tioga|107|422036N|0760854W|42.3434066|-76.1482619|||||500|1640|Richford|01/23/1980|
967963|Turkey Hill|Summit|NY|36|Tompkins|109|422658N|0762516W|42.449517|-76.4210489|||||445|1460|Ithaca East|01/23/1980|
967964|Turkey Hill|Summit|NY|36|Madison|053|424905N|0752506W|42.8181259|-75.4182287|||||557|1827|Hubbardsville|01/23/1980|
967965|Turkey Hill|Summit|NY|36|Livingston|051|424425N|0774141W|42.7403417|-77.6947202|||||403|1322|Conesus|01/23/1980|
967996|Tuscarora Hill|Summit|NY|36|Steuben|101|420135N|0771601W|42.0264622|-77.2669227|||||560|1837|Borden|01/23/1980|
968035|Twin Church Hill|Summit|NY|36|Fulton|035|430242N|0744212W|43.0450712|-74.7032016|||||307|1007|Oppenheim|01/23/1980|
968036|Twin Hill|Summit|NY|36|Essex|031|441229N|0732535W|44.2081076|-73.4265167|||||193|633|Westport|01/23/1980|
968108|Tyrrell Hill|Summit|NY|36|Fulton|035|431042N|0741513W|43.1784052|-74.2537455|||||645|2116|Jackson Summit|01/23/1980|
968133|Underwood Hill|Summit|NY|36|Cortland|023|423357N|0760331W|42.5659039|-76.0585368|||||567|1860|McGraw|01/23/1980|
968134|Underwood Hill|Summit|NY|36|Jefferson|045|435430N|0754944W|43.9083988|-75.8288087|||||348|1142|Rutland Center|01/23/1980|
968200|Union Hill|Summit|NY|36|Rockland|087|410711N|0740839W|41.1198179|-74.1440332|||||83|272|Ramsey|01/23/1980|
968201|Union Hill|Summit|NY|36|Cattaraugus|009|421356N|0782138W|42.2322885|-78.3605735|||||676|2218|Cuba|01/23/1980|
968337|Vail Hill|Summit|NY|36|Washington|115|432822N|0732659W|43.4728475|-73.4498339|||||222|728|Fort Ann|01/23/1980|
968422|Van Loan Hill|Summit|NY|36|Greene|039|421608N|0741201W|42.268975|-74.2001415|||||770|2526|Hensonville|01/23/1980|
968442|VanLone Hill|Summit|NY|36|Schuyler|097|422104N|0764328W|42.3511848|-76.7243955|||||529|1736|Alpine|01/23/1980|
968447|Vandenburgh Hill|Summit|NY|36|Rensselaer|083|423311N|0734402W|42.5531362|-73.7340094|||||79|259|East Greenbush|01/23/1980|
968460|Vandervort Hill|Summit|NY|36|Delaware|025|421912N|0751553W|42.3200815|-75.2646174|||||586|1923|Unadilla|01/23/1980|
968466|Varney Hill|Summit|NY|36|Schuyler|097|421539N|0764232W|42.2609081|-76.7088396|||||562|1844|Alpine|01/23/1980|
968490|Vermont Hill|Summit|NY|36|Erie|029|423946N|0783145W|42.6628388|-78.5291889|||||488|1601|Holland|01/23/1980|
968514|Vesper Hill|Summit|NY|36|Onondaga|067|424839N|0761132W|42.8109008|-76.1921496|||||579|1900|Otisco Valley|01/23/1980|
968529|Vickerman Hill|Summit|NY|36|Herkimer|043|425844N|0750054W|42.9789596|-75.0148786|||||348|1142|Millers Mills|01/23/1980|
968562|Vinegar Hill|Summit|NY|36|Greene|039|421442N|0742338W|42.2450867|-74.3937596|||||625|2051|West Kill|01/23/1980|
968607|Vorhees Hill|Summit|NY|36|Allegany|003|420630N|0775214W|42.1084018|-77.8705541|||||685|2247|Whitesville|01/23/1980|
968635|Wagner Hill|Summit|NY|36|Chenango|017|421953N|0754920W|42.3314629|-75.8221389|||||455|1493|Greene|01/23/1980|
968636|Wagner Hill|Summit|NY|36|Steuben|101|422730N|0772336W|42.4584032|-77.3933165|||||575|1886|Avoca|01/23/1980|
968663|Waldo Hill|Summit|NY|36|Dutchess|027|413737N|0733543W|41.6270382|-73.5954045|||||292|958|Dover Plains|01/23/1980|
968683|Walker Hill|Summit|NY|36|Clinton|019|443319N|0733738W|44.5553236|-73.627361|||||427|1401|Peasleeville|01/23/1980|
968713|Walnut Hill|Summit|NY|36|Essex|031|435821N|0733157W|43.9725563|-73.5326253|||||393|1289|Eagle Lake|01/23/1980|
968782|Ward Hill|Summit|NY|36|Warren|113|433917N|0740055W|43.6547874|-74.0154101|||||673|2208|Gore Mountain|01/23/1980|
968783|Ward Hill|Summit|NY|36|Jefferson|045|440104N|0753713W|44.0178448|-75.6201953|||||256|840|North Wilna|01/23/1980|
968794|Wards Hill|Summit|NY|36|Lewis|049|433701N|0754208W|43.6170143|-75.7021317|||||562|1844|North Osceola|01/23/1980|
968806|Warner Hill|Summit|NY|36|Washington|115|433514N|0732245W|43.5872888|-73.3792793|||||152|499|Whitehall|01/23/1980|
968812|Warnerville Hill|Summit|NY|36|Schoharie|095|423839N|0742829W|42.6442421|-74.4745848|||||606|1988|Cobleskill|01/23/1980|
968883|Watch Hill|Summit|NY|36|Dutchess|027|413303N|0735238W|41.5509269|-73.8773578|||||122|400|Wappingers Falls|01/23/1980|
968896|Waterbury Hill|Summit|NY|36|Steuben|101|422629N|0772944W|42.4414583|-77.4955426|||||562|1844|Avoca|01/23/1980|
968904|Watermelon Hill|Summit|NY|36|Putnam|079|412154N|0734314W|41.3650939|-73.7206868|||||290|951|Croton Falls|01/23/1980|
968921|Watkins Hill|Summit|NY|36|Schuyler|097|422131N|0765354W|42.3586845|-76.8982934|||||400|1312|Beaver Dams|01/23/1980|
968922|Watrous Hill|Summit|NY|36|Chenango|017|421827N|0754351W|42.3075751|-75.7307464|||||476|1562|Brisben|01/23/1980|
968926|Watson Hill|Summit|NY|36|Cattaraugus|009|421729N|0784405W|42.2914523|-78.7347536|||||697|2287|Ellicottville|01/23/1980|
968951|Wayman Hill|Summit|NY|36|Schoharie|095|423151N|0744043W|42.5309098|-74.6784837|||||627|2057|Charlotteville|01/23/1980|
968963|Weaver Hill|Summit|NY|36|Otsego|077|424224N|0744023W|42.7067416|-74.6729224|||||609|1998|South Valley|01/23/1980|
968972|Webb Hill|Summit|NY|36|Delaware|025|422845N|0745449W|42.4792453|-74.9134916|||||594|1949|West Davenport|01/23/1980|
968988|Webster Hill|Summit|NY|36|Oneida|065|432443N|0752515W|43.4120138|-75.4207302|||||488|1601|West Leyden|01/23/1980|
969022|Welch Hill|Summit|NY|36|Schoharie|095|422842N|0742952W|42.4784105|-74.4976469|||||549|1801|Gilboa|01/23/1980|
969023|Welch Hill|Summit|NY|36|Otsego|077|424809N|0750941W|42.8025721|-75.1612725|||||470|1542|Unadilla Forks|01/23/1980|
969048|Wells Hill|Summit|NY|36|Essex|031|434755N|0733106W|43.7986715|-73.5184544|||||421|1381|Graphite|01/23/1980|
969074|Wessel Hill|Summit|NY|36|Montgomery|057|425002N|0743203W|42.8339628|-74.5340278|||||330|1083|Sharon Springs|01/23/1980|
969098|West Beecher Hill|Summit|NY|36|Tioga|107|420717N|0761803W|42.1214631|-76.3007676|||||411|1348|Owego|01/23/1980|
969252|West Hill|Summit|NY|36|Broome|007|420140N|0760201W|42.0278527|-76.033534|||||445|1460|Endicott|01/23/1980|
969253|West Hill|Summit|NY|36|Chemung|015|420232N|0763318W|42.0422963|-76.5549449|||||517|1696|Waverly|01/23/1980|
969254|West Hill|Summit|NY|36|Tioga|107|421315N|0763110W|42.2209075|-76.519387|||||461|1512|Van Etten|01/23/1980|
969255|West Hill|Summit|NY|36|Steuben|101|423150N|0772107W|42.5306248|-77.3519265|||||647|2123|Prattsburg|01/23/1980|
969256|West Hill|Summit|NY|36|Erie|029|425850N|0783600W|42.9806143|-78.6000268|||||228|748|Clarence|01/23/1980|
969257|West Hill|Summit|NY|36|Hamilton|041|432245N|0741832W|43.3792354|-74.3090277|||||428|1404|Wells|01/23/1980|
969258|West Hill|Summit|NY|36|Warren|113|434346N|0735918W|43.7295091|-73.9884667|||||484|1588|North Creek|01/23/1980|
969259|West Hill|Summit|NY|36|Franklin|033|443539N|0742855W|44.5942261|-74.4818351|||||586|1923|Meno|01/23/1980|
969260|West Hill|Summit|NY|36|Clinton|019|445115N|0735833W|44.8542099|-73.9757044|||||568|1863|Ellenburg Center|01/23/1980|
969277|West Italy Hill|Summit|NY|36|Yates|123|423648N|0771844W|42.6134015|-77.3122034|||||625|2051|Prattsburg|01/23/1980|
969324|Arnold Hill|Summit|NY|36|Clinton|019|442922N|0733736W|44.4894917|-73.6268051|||||372|1220|Au Sable Forks|01/23/1980|
969839|Bald Hill|Summit|NY|36|Dutchess|027|413006N|0735501W|41.5017603|-73.9170815|||||455|1493|Wappingers Falls|01/23/1980|
969848|Beals Hill|Summit|NY|36|Wayne|117|430505N|0770908W|43.0847857|-77.1521997|||||167|548|Palmyra|01/23/1980|
969850|Bear Hill|Summit|NY|36|Wayne|117|430311N|0771340W|43.0531188|-77.2277594|||||185|607|Palmyra|01/23/1980|
969898|Blue Hill|Summit|NY|36|Franklin|033|442655N|0740855W|44.4486629|-74.1484872|||||711|2333|Gabriels|01/23/1980|
969899|Blue Hill|Summit|NY|36|Essex|031|435228N|0733945W|43.8745043|-73.6626275|||||505|1657|Pharaoh Mountain|01/23/1980|
969900|Blue Hill|Summit|NY|36|Cattaraugus|009|423007N|0783159W|42.5020069|-78.5330772|||||614|2014|Sardinia|01/23/1980|
969909|Bowes Hill|Summit|NY|36|Wayne|117|430341N|0771240W|43.0614522|-77.2110918|||||153|502|Palmyra|01/23/1980|
969920|Buck Hill|Summit|NY|36|Franklin|033|442807N|0741154W|44.4686641|-74.198211|||||648|2126|Gabriels|01/23/1980|
969921|Buck Hill|Summit|NY|36|Franklin|033|443011N|0741519W|44.5031098|-74.2551572|||||589|1932|Meacham Lake|01/23/1980|
969924|Bull Hill|Summit|NY|36|Putnam|079|412618N|0735720W|41.4384271|-73.9556941|||||430|1411|West Point|01/23/1980|06/08/2007
969925|Bull Hill|Summit|NY|36|Tompkins|109|421928N|0763726W|42.3245182|-76.6238356|||||554|1818|West Danby|01/23/1980|
969926|Bull Hill|Summit|NY|36|Essex|031|442227N|0734126W|44.3742141|-73.690694|||||330|1083|Jay Mountain|01/23/1980|
969927|Bull Hill|Summit|NY|36|Franklin|033|443729N|0742032W|44.6247771|-74.3421075|||||590|1936|Meacham Lake|01/23/1980|
969932|Burke Hill|Summit|NY|36|Otsego|077|423927N|0745845W|42.6575754|-74.9790461|||||543|1781|Cooperstown|01/23/1980|
969933|Burnt Hill|Summit|NY|36|Sullivan|105|415749N|0745106W|41.9637|-74.8515497|||||700|2297|Livingston Manor|01/23/1980|
969934|Burnt Hill|Summit|NY|36|Schoharie|095|422951N|0742947W|42.4975764|-74.4962576|||||581|1906|Gilboa|01/23/1980|
969935|Burnt Hill|Summit|NY|36|Franklin|033|442810N|0740007W|44.4694924|-74.0018146|||||644|2113|Bloomingdale|01/23/1980|
969936|Burnt Hill|Summit|NY|36|Clinton|019|443642N|0734252W|44.6117107|-73.7143078|||||458|1503|Peasleeville|01/23/1980|
969952|Canada Hill|Summit|NY|36|Saratoga|091|432231N|0735621W|43.3753474|-73.9392921|||||436|1430|Stony Creek|01/23/1980|
969953|Canada Hill|Summit|NY|36|Cattaraugus|009|422108N|0783531W|42.352286|-78.5919697|||||647|2123|Ashford|01/23/1980|
969958|Canopus Hill|Summit|NY|36|Putnam|079|412306N|0735309W|41.3850938|-73.8859699|||||252|827|West Point|01/23/1980|
969964|Carroll Hill|Summit|NY|36|Cattaraugus|009|421638N|0785034W|42.2772846|-78.8428126|||||623|2044|Cattaraugus|01/23/1980|
969968|Cat Hill|Summit|NY|36|Putnam|079|412504N|0735505W|41.4178715|-73.918193|||||255|837|West Point|01/23/1980|
969986|Chamberlain Hill|Summit|NY|36|Delaware|025|422323N|0750724W|42.3898028|-75.1232221|||||561|1841|Oneonta|01/23/1980|
969991|Cherry Hill|Summit|NY|36|Franklin|033|443125N|0741639W|44.5236657|-74.2773808|||||586|1923|Meacham Lake|01/23/1980|
969992|Cherry Hill|Summit|NY|36|Franklin|033|443307N|0741956W|44.5520003|-74.3321059|||||561|1841|Meacham Lake|01/23/1980|
970017|Cobb Hill|Summit|NY|36|Wayne|117|430619N|0770907W|43.1053415|-77.151922|||||189|620|Palmyra|01/23/1980|
970084|Dutch Hill|Summit|NY|36|Herkimer|043|430337N|0750738W|43.0603477|-75.1271047|||||318|1043|Utica East|01/23/1980|
970085|Dutch Hill|Summit|NY|36|Otsego|077|423229N|0745928W|42.5414666|-74.9909929|||||518|1699|Milford|01/23/1980|
970138|Fort Defiance Hill|Summit|NY|36|Putnam|079|412238N|0735410W|41.377316|-73.9029149|||||304|997|West Point|01/23/1980|
970139|Fort Hill|Summit|NY|36|Ontario|069|425751N|0772605W|42.9642303|-77.4347138|||||256|840|Victor|01/23/1980|
970154|Galloway Hill|Summit|NY|36|Wayne|117|430344N|0771109W|43.0622855|-77.1858126|||||186|610|Palmyra|01/23/1980|
970177|Grass Hill|Summit|NY|36|Steuben|101|421001N|0773304W|42.1670154|-77.5510984|||||710|2329|South Canisteo|01/23/1980|
970210|Higman Hill|Summit|NY|36|Steuben|101|420827N|0770507W|42.1409075|-77.0852474|||||524|1719|Corning|01/23/1980|
970211|Hill Cumorah|Summit|NY|36|Ontario|069|425940N|0771313W|42.9945075|-77.2202583|||||208|682|Clifton Springs|01/23/1980|10/04/2006
970212|Hogback Hill|Summit|NY|36|Wayne|117|430403N|0770955W|43.0675634|-77.1652559|||||184|604|Palmyra|01/23/1980|
970241|Jackson Hill|Summit|NY|36|Steuben|101|420939N|0773522W|42.160904|-77.5894329|||||730|2395|South Canisteo|01/23/1980|
970242|Jackson Hill|Summit|NY|36|Delaware|025|422222N|0750311W|42.3728593|-75.0529419|||||672|2205|Treadwell|01/23/1980|
